Branch,Doc_Date,Document_No,LC_Date,LC_Number,Customer_Name,Customer_Invoice No.,Overseas_Bank_Name,Drawee,Curr,Loan_Advance,Net_Amount,Bill_Amount,Amount_Realised,Balance,Bill_Due_Date,Accepted_Due_Date,Payment_Tenor,Goods,Country,Shipping_Bill_No, Shipping_Bill_Date, InvoiceNo, InvoiceDate,GR_PP CUST NO , PortCode, Shipping Bill Currency, Shipping Bill Amount,Customer_AccountNo,Swift,IFSC,Bank_Country,Dispatch_Indicator,Notes
6770001,12/04/2018,BLU/792/185007,27/03/2018,0403818LC0000185,STATE BANK OF INDIA-HINDALCO,12317001526,STATE BANK OF INDIA,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,INR,Y,7752396.87,7870388,0,7870388,27/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,SBININBB135,,IN,,BCU/792/185037,
6770001,16/04/2018,BLU/792/185014,27/03/2018,0403818LC0000185,STATE BANK OF INDIA-HINDALCO,12317001544,STATE BANK OF INDIA,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,INR,Y,3379318.48,3429378,0,3429378,29/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,SBININBB135,,IN,,BCU/792/185052,
6770001,19/03/2018,BLU/792/176504,01/03/2018,0403818LC0000133,STATE BANK OF INDIA-HINDALCO,12317001435,STATE BANK OF INDIA,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,INR,Y,8549765.35,8681631,0,8681631,04/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,SBININBB135,,IN,,BCU/792/176947,
6770001,14/05/2018,BCU/792/187060,,,SUMITOMO CHEMICAL INDIA PVT. LTD,42/2017-18,,SUMITOMO CHEMICAL CO LTD,USD,N,0,184665,0,184665,14/05/2018,,45 From AWB/BL Date,INORGANIC/ORGANIC/AGRO CHEMICALS,JAPAN,3514367,15/03/2018,42/2017-2018,,,INMUN1,USD,185000,H10792100446,,,,,,
6770001,18/04/2018,BCU/792/187036,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170459,,ENEL DISTRIBUZIONE S.P.A,EUR,N,0,129270,0,129270,07/08/2018,,150 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,ROMANIA,3416320,12/03/2018,RES/20170459,,,INSNF6,EUR,129270,H10792102367,,,,,,
6770001,28/03/2018,BCU/792/177677,,,PENTEL STATIONERY INDIA PRIVATE LIMITED,17-18/PV/E/187,,PENTEL (THAILAND) CO. LTD,USD,N,0,7024.32,0,7024.32,19/06/2018,,90 From AWB/BL Date,PAPERWOOD PRODUCTS,THAILAND,3461447,13/03/2018,17-18/PV/E/187,,,INNSA1,USD,7024.32,F10792910338,,,,,,
6770001,12/09/2017,BCU/792/175654,,,PENTEL STATIONERY INDIA PRIVATE LIMITED,17-18/PV/E/34,,PENTEL (THAILAND) CO. LTD,USD,N,0,11423.24,0,11423.24,02/10/2017,,30 From AWB/BL Date,PAPERWOOD PRODUCTS,THAILAND,8183518,23/08/2017,17-18/PV/E/34,,,INNSA1,USD,11423.24,F10792910338,,,,,,
6770001,19/03/2018,BCU/792/177596,,,PENTEL STATIONERY INDIA PRIVATE LIMITED,17-18/PV/E/178,,PENTEL (THAILAND) CO. LTD,USD,N,0,17292.08,0,17292.08,05/06/2018,,90 From AWB/BL Date,PAPERWOOD PRODUCTS,THAILAND,3129129,26/02/2018,17-18/PV/E/178,,,INNSA1,USD,17292.08,F10792910338,,,,,,
6770001,24/12/2022,BCU/792/225006,,,BIRLA FURUKAWA FIBRE OPTICS PVT LTD,,,CHHATTISGARH-WR TRANSMISSION LIMITED,USD,N,0,450000,0,450000,24/12/2022,,,RICE,AZARBAIJAN,,,,,,,,,H10792101573,,,,Non-Dispatch,testing,
6770001,31/10/2017,BLU/792/176257,10/10/2017,0403817LC0000531,STATE BANK OF INDIA-HINDALCO,12317000840,STATE BANK OF INDIA,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,INR,Y,4828321.49,4896422,0,4896422,10/01/2018,,0 Others,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,SBININBB135,,IN,,BCU/792/176487,
6770001,10/05/2018,BLU/792/185062,05/04/2018,0403818LC0000202,STATE BANK OF INDIA-HINDALCO,12319000047,STATE BANK OF INDIA,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,INR,Y,4760415.95,4821283,0,4821283,13/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,SBININBB135,,IN,,BCU/792/185116,
6770001,31/03/2018,BLU/792/176548,08/03/2018,0403818LC0000144,STATE BANK OF INDIA-HINDALCO,12317001468,STATE BANK OF INDIA,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,INR,Y,5092346.83,5168817,0,5168817,14/06/2018,,90 Others,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,SBININBB135,,IN,,BCU/792/176987,
6770001,04/05/2018,BCU/792/185158,10/04/2018,406LCD1800055,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00175/00176/00177,DEUTSCHE BANK AG -,TBEA ENERGY INDIA PVT LTD,INR,N,0,2253795.28,0,2253795.28,23/07/2018,,90 From Invoice Date,MISC.MFG(THOSE NOT ALLOTTED ANY CODE),INDIA,,,,,,,,,H10792101701,DEUT0784BB,,IN,,,
6770001,27/03/2018,BCU/792/185004,20/02/2018,406LCD1800027,JFE SHOJI STEEL INDIA PRIVATE LIMITED,02277/02278/02279/02280/02281,DEUTSCHE BANK AG -,TBEA ENERGY INDIA PVT LTD,INR,N,0,3397146.84,0,3397146.84,14/06/2018,14/06/2018,90 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,DEUT0784BB,,IN,,,
6770001,10/05/2018,BCU/792/185194,10/04/2018,406LCD1800055,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00181,DEUTSCHE BANK AG -,TBEA ENERGY INDIA PVT LTD,INR,N,0,1354706.08,0,1354706.08,24/07/2018,,90 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,DEUT0784BB,,IN,,,
6770001,23/11/2015,BCU/792/155742,,,CLARIS OTSUKA PRIVATE LIMITED,2509000074,BANESCO BANCO UNIVERSAL -AV.,COMERCIALIZADORA NEOPHARMA DE VENEZUELA - C.A.,USD,N,0,55800,0,55800,18/01/2016,,90 From AWB/BL Date,DRUGS-PHARMACUTES & FINE CHEMICALS,VENEZUELA,3571424,15/10/2015,2501000152,14/10/2015,,INSAU6,USD,55800,H10792102278,,,VE,,DHL 495 1424 590,
6770001,16/10/2015,BCU/792/155599,,,CLARIS OTSUKA PRIVATE LIMITED,2509000042,BANESCO BANCO UNIVERSAL -AV.,COMERCIALIZADORA NEOPHARMA DE VENEZUELA - C.A.,USD,N,0,55800,0,55800,08/02/2016,,115 Days Sight,DRUGS-PHARMACUTES & FINE CHEMICALS,VENEZUELA,2996646,14/09/2015,2501000081,14/09/2015,,INSAU6,USD,55800,H10792102278,,,VE,,dhl no. 494 7292 770,
6770001,11/01/2016,BCU/792/165031,,,CLARIS OTSUKA PRIVATE LIMITED,2509000141,BANESCO BANCO UNIVERSAL -AV.,COMERCIALIZADORA NEOPHARMA DE VENEZUELA - C.A.,USD,N,0,55782.62,0,55782.62,03/08/2016,,205 Days Sight,DRUGS-PHARMACUTES & FINE CHEMICALS,VENEZUELA,4931008,26/12/2015,2501000301,24/12/2015,,INSAU6,USD,55782.62,H10792102278,,,VE,,,
6770001,29/09/2015,BCU/792/155535,,,CLARIS OTSUKA PRIVATE LIMITED,2509000027,BANESCO BANCO UNIVERSAL -AV.,COMERCIALIZADORA NEOPHARMA DE VENEZUELA - C.A.,USD,N,0,55791,0,55791,14/03/2016,,115 Others,RESIDUAL CHEMICALS AND ALLIED PRODUCTS,VENEZUELA,2875857,08/09/2015,2501000076,07/09/2015,,INSAU6,USD,55791,H10792102278,,,VE,,DHL NO. 816 7808 681,
6770001,23/11/2015,BCU/792/155741,,,CLARIS OTSUKA PRIVATE LIMITED,2509000065,BANESCO BANCO UNIVERSAL -AV.,COMERCIALIZADORA NEOPHARMA DE VENEZUELA - C.A.,USD,N,0,55791.61,0,55791.61,11/01/2016,,0 Others,DRUGS-PHARMACUTES & FINE CHEMICALS,VENEZUELA,3318139,01/10/2015,2501000123,30/09/2015,,INSAU6,USD,55791.61,H10792102278,,,VE,,DHL 495 1424 590,
6770001,11/01/2016,BCU/792/165028,,,CLARIS OTSUKA PRIVATE LIMITED,2509000144,BANESCO BANCO UNIVERSAL -AV.,COMERCIALIZADORA NEOPHARMA DE VENEZUELA - C.A.,USD,N,0,54901.2,0,54901.2,03/08/2016,,205 After AWB/BL Date,DRUGS-PHARMACUTES & FINE CHEMICALS,VENEZUELA,4933605,26/12/2015,2501000306TO307,24/12/2015,,INSAU6,USD,54901.2,H10792102278,,,VE,,,
6770001,11/01/2016,BCU/792/165032,,,CLARIS OTSUKA PRIVATE LIMITED,2509000140,BANESCO BANCO UNIVERSAL -AV.,COMERCIALIZADORA NEOPHARMA DE VENEZUELA - C.A.,USD,N,0,55783.21,0,55783.21,03/08/2016,,205 Others,DRUGS-PHARMACUTES & FINE CHEMICALS,VENEZUELA,4931016,26/12/2015,2501000300,24/12/2015,,INSAU6,USD,55783.21,H10792102278,,,VE,,,
6770001,04/05/2018,BCU/792/187140,,,PENTEL STATIONERY INDIA PRIVATE LIMITED,18-19/PV/E/00009,,PENTEL (MALAYSIA) SDN. BHD,USD,N,0,14699.52,0,14699.52,24/07/2018,,90 From AWB/BL Date,PAPERWOOD PRODUCTS,MALAYSIA,4319459,19/04/2018,18-19/PV/E/00009,,,INNSA1,USD,14699.52,F10792910338,,,,,,
6770001,15/10/2015,BCU/792/155598,,,CLARIS OTSUKA PRIVATE LIMITED,2509000060,BANESCO BANCO UNIVERSAL -AV.,COMERCIALIZADORA NEOPHARMA DE VENEZUELA - C.A.,USD,N,0,55798.8,0,55798.8,08/02/2016,,115 Others,RESIDUAL CHEMICALS AND ALLIED PRODUCTS,VENEZUELA,3199692,25/09/2015,2501000103,24/09/2015,,INSAU6,USD,55798.8,H10792102278,,,VE,,dhl 494 7292 744,
6770001,23/11/2015,BCU/792/155739,,,CLARIS OTSUKA PRIVATE LIMITED,2509000064,BANESCO BANCO UNIVERSAL -AV.,COMERCIALIZADORA NEOPHARMA DE VENEZUELA - C.A.,USD,N,0,55800,0,55800,11/01/2016,,90 From AWB/BL Date,DRUGS-PHARMACUTES & FINE CHEMICALS,VENEZUELA,3260636,29/09/2015,2501000120,28/09/2015,,INSAU6,USD,55800,H10792102278,,,VE,,DHL 495 1424 590,
6770001,16/10/2015,BCU/792/155585,,,CLARIS OTSUKA PRIVATE LIMITED,2509000061,BANESCO BANCO UNIVERSAL -AV.,COMERCIALIZADORA NEOPHARMA DE VENEZUELA - C.A.,USD,N,0,55794.6,0,55794.6,08/02/2016,,115 Days Sight,DRUGS-PHARMACUTES & FINE CHEMICALS,VENEZUELA,3199687,25/09/2015,2501000104,24/09/2015,,INSAU6,USD,55794.6,H10792102278,,,VE,,dhl 494 7292 770,
6770001,17/02/2016,BCU/792/166054,,,CLARIS OTSUKA PRIVATE LIMITED,4404404487 -4490 -4489 -4494 -4539 -4516 -4515 -4513 -4511 -4509 -4504 -4498 -4544 -4532 -4533 -4536 -4488 -4492 -4542,,CLARIS LIFESCIENCES LTD.,INR,N,0,24438932,0,24438932,17/02/2016,,180 From AWB/BL Date,DRUGS-PHARMACUTES & FINE CHEMICALS,INDIA,,,,,,,,,H10792102278,,,,,BBU-792-155002 CRYSTALISED AND COLLECTION BILL LODGED,
6770001,26/02/2016,BCU/792/166061,,,CLARIS OTSUKA PRIVATE LIMITED,4404404235 -4263 - 4273 -4521 -4378 - 4578 -4579 -4505 -4510 -4518 -4519,,CLARIS LIFESCIENCES LTD.,INR,N,0,114125327,0,114125327,29/02/2016,,90 From AWB/BL Date,DRUGS-PHARMACUTES & FINE CHEMICALS,INDIA,,,,,,,,,H10792102278,,,,,REFER BBU-792-155003,
6770001,09/04/2018,BCU/792/187026,06/03/2018,1CMLC613508,RICOH THERMAL MEDIA ASIA PACIFIC PVT LTD,EXPMT17036,UNITED OVERSEAS BANK LTD. - IMPORT BILLS -,TRANSAM INDUSTRIES PTE LTD.,JPY,N,0,7468820,0,7468820,28/05/2018,28/05/2018,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,SINGAPORE,,,,,,,,,H10792102040,UOVBSGSG,,SG,,,
6770001,11/05/2018,BCU/792/187173,,,FUKOKU INDIA PVT.LTD.,002/18-19,,SIAM FUKOKU CO LTD,USD,N,0,6576,0,6576,28/05/2018,,60 From AWB/BL Date,RUBBER MANUFACTURED PRODUCTS,THAILAND,4349999,20/04/2018,002/18-19,,,INNSA1,USD,6576,H10792101646,,,,,,
6770001,13/03/2018,BCU/792/177557,,,FUKOKU INDIA PVT.LTD.,092/17-18,,SIAM FUKOKU CO LTD,USD,N,0,6576,0,6576,21/04/2018,,30 From AWB/BL Date,RUBBER MANUFACTURED PRODUCTS,THAILAND,3049132,22/02/2018,092/17-18,,,INNSA1,USD,6576,H10792101646,,,,,,
6770001,21/05/2018,BCA/792/187172,,,SHACHIHATA INDIA PRIVATE LIMITED,ART/EXP/097 - 098,,SHACHIHATA INC,USD,N,0,8014.84,0,8014.84,15/06/2018,,Sight,MISC.MFG(THOSE NOT ALLOTTED ANY CODE),JAPAN,,,,,,,,,H10792102838,,,,,,
6770001,16/04/2018,BCU/792/187052,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/376,,ROARING SPRING PAPER PRODUCTS,USD,N,0,28669.06,0,28669.06,01/06/2018,,60 From AWB/BL Date,PAPERWOOD PRODUCTS,UNITED STATES OF AMERICA,3619233,20/03/2018,KR/EXP/17-18/376,,,INNSA1,USD,28669.05,H10792102341,,,,,,
6770001,02/04/2018,BCU/792/177674,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/351,,ROARING SPRING PAPER PRODUCTS,USD,N,0,28869.8,0,28869.8,18/05/2018,,60 From AWB/BL Date,PAPERWOOD PRODUCTS,UNITED STATES OF AMERICA,3461252,13/03/2018,KR/EXP/17-18/351,,,INNSA1,USD,28869.81,H10792102341,,,,,,
6770001,23/02/2018,BCU/792/177504,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/329,,ROARING SPRING PAPER PRODUCTS,USD,N,0,24652.32,23048.13,1604.19,13/04/2018,,60 From AWB/BL Date,PAPERWOOD PRODUCTS,UNITED STATES OF AMERICA,2706491,07/02/2018,KR/EXP/17-18/329,,,INNSA1,USD,24652.32,H10792102341,,,,,,
6770001,10/03/2023,BLA/792/225033,,,SUMITOMO CHEMICAL INDIA PVT. LTD,EXPORT TESTING,,DANKE TECHNOELECTRO PVT.LTD.,EUR,N,0,125000,0,125000,08/06/2023,,Sight,WHEAT,UNITED ARAB EMIRATES,,,,,,,,,H10792100446,,,,Non-Dispatch,LMCC,
6770001,20/04/2023,BLU/792/235020,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,SUMITOMO CHEMICAL (ASIA PACIFIC) PTE LTD. -,USD,N,0,1000,0,1000,15/05/2023,,,OTHER CEREALS,UNITED ARAB EMIRATES,,,,,,,,,H10792100446,,,,Sent to Bank,-,
6770001,16/11/2023,BCU/792/235008,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,SUMITOMO CHEMICAL (ASIA PACIFIC) PTE LTD. -,USD,N,0,50000,4950,45050,20/11/2023,,0 Days D/A,OTHER CEREALS,UNITED ARAB EMIRATES,,,,,,,,,H10792100446,,,,Sent to Bank,TEST,
6770001,11/05/2018,BCU/792/187177,,,PENTEL STATIONERY INDIA PRIVATE LIMITED,18-19/PV/E/00012,,PENTEL STATIONERY( TAIWAN) CO. LTD.,USD,N,0,6285.35,0,6285.35,02/07/2018,,60 From AWB/BL Date,PAPERWOOD PRODUCTS,TAIWAN,4456109,25/04/2018,18-19/PV/E/00012,,,INNSA1,USD,6285.35,F10792910338,,,,,,
6770001,17/05/2018,BCA/792/187238,,,Nagase India Pvt Ltd,MM18EX11,,NAGASE AND CO LTD,USD,N,0,37919.7,0,37919.7,11/06/2018,,Sight,RESIDUAL CHEMICALS AND ALLIED PRODUCTS,JAPAN,4473695,26/04/2018,MM18/CI/00005,,,INMAA1,USD,37919.7,H10792100763,,,,,,
6770001,18/04/2018,BCU/792/187079,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170454/455/456,,PREFORMED LINE PRODUCTS (AUSTRALIA),AUD,N,0,48911,0,48911,21/05/2018,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,AUSTRALIA,3409422,12/03/2018,RES/20170456,,,INSNF6,AUD,12620,H10792102367,,,,,,
6770001,13/07/2023,BCU/792/235007,,,SUMITOMO CHEMICAL INDIA PVT. LTD,SI/EXP/20181215,,MIZUHO BANK LTD,USD,N,0,50000,0,50000,15/08/2023,,0 Days D/A,COTTON RAW INCLUDING WASTE,AUSTRALIA,,,,,,,,,H10792100446,,,,Non-Dispatch,TEST,
6770001,17/02/2023,BBU/792/225010,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,,,STATE BANK OF INDIA,EUR,N,0,3400,0,3400,17/02/2023,,,OTHER CEREALS,NETHERLANDS ANTILLES,,,,,,,,,H10792102367,,,,Sent to Bank,TEST_17/02/2023_6,
6770001,07/06/2017,BCU/792/175245,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/047,,ROARING SPRING PAPER PRODUCTS,USD,N,0,27726.01,2765.88,24960.13,28/07/2017,,60 From AWB/BL Date,PAPERWOOD PRODUCTS,UNITED STATES OF AMERICA,6281626,25/05/2017,KR/EXP/17-18/047,,,INNSA1,USD,27726.02,H10792102341,,,,,,
6770001,19/05/2018,BCU/792/187230,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2018-19/034,,EDUCATIONAL PRODUCTS INC.,USD,N,0,22809.49,0,22809.49,05/07/2018,,60 Others,PAPERWOOD PRODUCTS,UNITED STATES OF AMERICA,4558580,30/04/2018,KR/EXP/18-19/034,,,INNSA1,USD,22809.49,H10792102341,,,,,,
6770001,24/12/2022,BBA/792/225003,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,Bhupendra Singh,USD,N,0,22300,0,22300,01/01/2023,,Sight,MEAT & PREPARATIONS,ARGENTINA,,,,,,,,,H10792100446,,,,Sent to Bank,testing by vaibhav 002,
6770001,24/12/2022,BCA/792/225003,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,Bhupendra Singh,USD,N,0,15000,0,15000,01/01/2023,,Sight,WHEAT,ARGENTINA,,,,,,,,,H10792100446,,,,Sent to Bank,testing by vaibhav 003,
6770001,17/12/2022,BLA/792/225009,,,SUMITOMO CHEMICAL INDIA PVT. LTD,059/21-23,,Bhupendra Singh,USD,N,0,50000,0,50000,25/12/2022,,Sight,MISC. PROCESSED ITEMS,BRAZIL,20181221,15/12/2018,49/2017-2018,,,INNSA1,USD,70200,H10792100446,,,,Non-Dispatch,,
6770001,24/12/2022,BLU/792/225014,,,SUMITOMO CHEMICAL INDIA PVT. LTD,059/21-22,,Bhupendra Singh,USD,N,0,500000,0,500000,01/01/2023,,10 Days Sight,MISC. PROCESSED ITEMS,BRAZIL,20181220,15/12/2018,48/2017-2018,,,INNSA1,USD,60200,H10792100446,,,,Non-Dispatch,testing,
6770001,08/05/2018,BCU/792/187170,,,FUKOKU INDIA PVT.LTD.,004/18-19,,FUKOKU CO.LTD. -,JPY,N,0,500000,0,500000,18/06/2018,,60 From Invoice Date,RUBBER MANUFACTURED PRODUCTS,JAPAN,4349935,20/04/2018,004/18-19,,,INNSA1,JPY,500000,H10792101646,,,,,,
6770001,17/04/2018,BCU/792/187054,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/363 TO 368/372 TO 375,,LA MENAGERE S.A,USD,N,0,217497.6,0,217497.6,22/05/2018,,55 From AWB/BL Date,PAPERWOOD PRODUCTS,HAITI,3563754,17/03/2018,KR/EXP/17-18/366,,,INNSA1,USD,21749.76,H10792102341,,,,,,
6770001,17/04/2018,BCU/792/187054,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/363 TO 368/372 TO 375,,LA MENAGERE S.A,USD,N,0,217497.6,0,217497.6,22/05/2018,,55 From AWB/BL Date,PAPERWOOD PRODUCTS,HAITI,3563755,17/03/2018,KR/EXP/17-18/367,,,INNSA1,USD,21749.76,H10792102341,,,,,,
6770001,17/04/2018,BCU/792/187054,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/363 TO 368/372 TO 375,,LA MENAGERE S.A,USD,N,0,217497.6,0,217497.6,22/05/2018,,55 From AWB/BL Date,PAPERWOOD PRODUCTS,HAITI,3563710,17/03/2018,KR/EXP/17-18/368,,,INNSA1,USD,21749.76,H10792102341,,,,,,
6770001,17/04/2018,BCU/792/187054,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/363 TO 368/372 TO 375,,LA MENAGERE S.A,USD,N,0,217497.6,0,217497.6,22/05/2018,,55 From AWB/BL Date,PAPERWOOD PRODUCTS,HAITI,3587961,19/03/2018,KR/EXP/17-18/372,,,INNSA1,USD,21749.76,H10792102341,,,,,,
6770001,17/04/2018,BCU/792/187054,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/363 TO 368/372 TO 375,,LA MENAGERE S.A,USD,N,0,217497.6,0,217497.6,22/05/2018,,55 From AWB/BL Date,PAPERWOOD PRODUCTS,HAITI,3587959,19/03/2018,KR/EXP/17-18/373,,,INNSA1,USD,21749.76,H10792102341,,,,,,
6770001,17/04/2018,BCU/792/187054,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/363 TO 368/372 TO 375,,LA MENAGERE S.A,USD,N,0,217497.6,0,217497.6,22/05/2018,,55 From AWB/BL Date,PAPERWOOD PRODUCTS,HAITI,3587965,19/03/2018,KR/EXP/17-18/374,,,INNSA1,USD,21749.76,H10792102341,,,,,,
6770001,17/04/2018,BCU/792/187054,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/363 TO 368/372 TO 375,,LA MENAGERE S.A,USD,N,0,217497.6,0,217497.6,22/05/2018,,55 From AWB/BL Date,PAPERWOOD PRODUCTS,HAITI,3563671,17/03/2018,KR/EXP/17-18/363,,,INNSA1,USD,21749.76,H10792102341,,,,,,
6770001,17/04/2018,BCU/792/187054,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/363 TO 368/372 TO 375,,LA MENAGERE S.A,USD,N,0,217497.6,0,217497.6,22/05/2018,,55 From AWB/BL Date,PAPERWOOD PRODUCTS,HAITI,3587929,19/03/2018,KR/EXP/17-18/375,,,INNSA1,USD,21749.76,H10792102341,,,,,,
6770001,17/04/2018,BCU/792/187054,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/363 TO 368/372 TO 375,,LA MENAGERE S.A,USD,N,0,217497.6,0,217497.6,22/05/2018,,55 From AWB/BL Date,PAPERWOOD PRODUCTS,HAITI,3563716,17/03/2018,KR/EXP/17-18/364,,,INNSA1,USD,21749.76,H10792102341,,,,,,
6770001,17/04/2018,BCU/792/187087,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/394/403,,LA MENAGERE S.A,USD,N,0,45000,0,45000,31/05/2018,,62 From AWB/BL Date,PAPERWOOD PRODUCTS,HAITI,3733017,24/03/2018,KR/EXP/17-18/394,,,INNSA1,USD,22500,H10792102341,,,,,,
6770001,30/10/2017,BLU/792/176249,04/10/2017,0225ILCIS0004417,BANK OF BARODA HINDALCO,12317000830,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,4717748.22,4754068,0,4754068,08/12/2017,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,REFER BCU-176478,
6770001,30/10/2017,BLU/792/176251,07/10/2017,0225ILCIS0004617,BANK OF BARODA HINDALCO,12317000843,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,8190295.19,8258239,0,8258239,11/12/2017,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,REFER BCU-792-176483,
6770001,17/05/2018,BLU/792/185099,21/04/2018,0225ILCIS0001518,BANK OF BARODA HINDALCO,12319000114,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,3487825.61,3516264,0,3516264,27/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,BCU/792/185185,
6770001,27/04/2018,BLU/792/185033,12/03/2018,0225ILCIS0001018,BANK OF BARODA HINDALCO,12317001510,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,959543.23,965447,0,965447,28/05/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,BCU/792/185062,
6770001,17/05/2018,BLU/792/185095,21/04/2018,0225ILCIS0001518,BANK OF BARODA HINDALCO,12319000089,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,6604303.2,6655505,0,6655505,25/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,BCU/792/185154,
6770001,17/05/2018,BLU/792/185096,21/04/2018,0225ILCIS0001518,BANK OF BARODA HINDALCO,12319000116,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,10437848.7,10525048,0,10525048,28/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,BCU/792/185182,
6770001,30/10/2017,BLU/792/176250,04/10/2017,0225ILCIS0004417,BANK OF BARODA HINDALCO,12317000842,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,11009272.94,11100602,0,11100602,11/12/2017,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,REFER BCU-176484,
6770001,17/05/2018,BLU/792/185094,21/04/2018,0225ILCIS0001518,BANK OF BARODA HINDALCO,12319000090,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,2905863.44,2928392,0,2928392,25/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,BCU/792/185150,
6770001,17/05/2018,BLU/792/185097,21/04/2018,0225ILCIS0001518,BANK OF BARODA HINDALCO,12319000112,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,8429956.28,8495312,0,8495312,25/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,BCU/792/185183,
6770001,20/04/2023,BLA/792/235012,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,AARGAUISCHE HYPOTHEKEN & HANDELSBANK -  H.O. BRUGG,CHHATTISGARH-WR TRANSMISSION LIMITED,EUR,N,0,2000,0,2000,20/05/2023,,Sight,CASHEW,ALBENIA,,,,,,,,,H10792100446,AHHBCH22,IFSCCODE011,CH,Sent to Bank,,
